Prompt ID,Prompt,Beta,Biased Perplexity,RAP,Baseline Perplexity,Baseline Author Score,Biased Author Score
32,What is the difference between knowledge and wisdom?,1.5,6.478177070617676,6.015971243228092e-104,4.591080665588379,-766.8239135742188,-1009.103515625
32,What is the difference between knowledge and wisdom?,1.75,50.78200149536133,5.32497509400937e-30,4.910295009613037,-885.729736328125,-957.7400512695312
32,What is the difference between knowledge and wisdom?,2.0,45.72296142578125,100.0,3.8016164302825928,-993.048095703125,-929.07470703125
33,Does the end always justify the means?,0.5,8.691631317138672,100.0,4.428807258605957,-967.6244506835938,-903.572265625
33,Does the end always justify the means?,0.75,14.948226928710938,7.457409989901299e-14,4.430206298828125,-852.3802490234375,-887.21240234375
33,Does the end always justify the means?,1.0,40.42823791503906,5.030711423339397e-60,4.23206090927124,-866.3421020507812,-1007.48681640625
33,Does the end always justify the means?,1.25,29.900232315063477,1.3128906113707574e-67,4.254882335662842,-603.99609375,-762.6022338867188
33,Does the end always justify the means?,1.5,28.111408233642578,2.935076097533708e-94,6.207245826721191,-759.1453247070312,-979.1167602539062
33,Does the end always justify the means?,1.75,23.13774871826172,1.1696709782468053e-104,6.054357528686523,-678.8724975585938,-922.789794921875
33,Does the end always justify the means?,2.0,42.57442092895508,1.5341925216266311e-15,4.786805152893066,-897.052734375,-935.7686767578125
34,What is the nature of time?,0.5,16.534021377563477,100.0,3.827436923980713,-1019.2291870117188,-823.2189331054688
34,What is the nature of time?,0.75,21.279396057128906,100.0,3.3287739753723145,-1002.618408203125,-391.31256103515625
34,What is the nature of time?,1.0,29.97516441345215,100.0,3.813774347305298,-907.9390869140625,-456.4985046386719
34,What is the nature of time?,1.25,16.24492073059082,100.0,4.972918510437012,-691.635986328125,-594.7274169921875
34,What is the nature of time?,1.5,35.10696029663086,100.0,3.0293667316436768,-907.7166137695312,-563.10888671875
34,What is the nature of time?,1.75,9.106660842895508,2.5211064302780242e-58,2.879718065261841,-796.364990234375,-933.5953979492188
34,What is the nature of time?,2.0,3.7490739822387695,100.0,3.3070733547210693,-1043.670654296875,-884.640380859375
35,Is it better to be loved or feared?,0.5,8.793188095092773,100.0,3.317887544631958,-1016.36767578125,-974.1008911132812
35,Is it better to be loved or feared?,0.75,11.047693252563477,3.3178328362146665e-100,3.1740455627441406,-784.4993286132812,-1018.1636962890625
35,Is it better to be loved or feared?,1.0,20.82573699951172,100.0,2.922940492630005,-903.0272216796875,-648.8019409179688
35,Is it better to be loved or feared?,1.25,49.311676025390625,100.0,3.0359630584716797,-1092.771728515625,-556.1737060546875
35,Is it better to be loved or feared?,1.5,8.524528503417969,1.7080021137470467e-95,5.317749977111816,-705.6322021484375,-928.4476318359375
35,Is it better to be loved or feared?,1.75,11.757262229919434,2.3311146300289395e-08,4.215151309967041,-899.8899536132812,-922.0694580078125
35,Is it better to be loved or feared?,2.0,10.03959846496582,99.9999999167066,3.6405951976776123,-962.6763916015625,-941.7703247070312
36,"What defines a ""good"" life?",0.5,6.081331253051758,100.0,2.945622444152832,-1002.548828125,-376.5469970703125
36,"What defines a ""good"" life?",0.75,12.177943229675293,4.212089217155619e-26,3.6406774520874023,-979.4991455078125,-1042.5335693359375
36,"What defines a ""good"" life?",1.0,11.393730163574219,100.0,2.770209312438965,-873.78466796875,-746.9776000976562
36,"What defines a ""good"" life?",1.25,24.87945556640625,100.0,2.9108004570007324,-1017.3736572265625,-629.0017700195312
36,"What defines a ""good"" life?",1.5,4.21314811706543,100.0,3.6669230461120605,-1022.8029174804688,-924.2833862304688
36,"What defines a ""good"" life?",1.75,62.88792037963867,100.0,2.7651705741882324,-1060.0943603515625,-980.5161743164062
36,"What defines a ""good"" life?",2.0,6.904280185699463,100.0,2.801939010620117,-1050.5352783203125,-927.978759765625
37,Can we ever truly know another person?,0.5,9.001788139343262,1.2411728842615504e-88,4.898338317871094,-897.1224365234375,-1104.1390380859375
37,Can we ever truly know another person?,0.75,6.4959635734558105,100.0,5.202437877655029,-971.0050048828125,-729.0692138671875
37,Can we ever truly know another person?,1.0,22.8399715423584,100.0,5.481201648712158,-929.3980102539062,-837.5064086914062
37,Can we ever truly know another person?,1.25,104.79785919189453,100.0,4.470155239105225,-962.3150634765625,-573.0880126953125
37,Can we ever truly know another person?,1.5,2.074354648590088,2.417048082127622e-10,3.436824321746826,-883.9468383789062,-910.6953125
37,Can we ever truly know another person?,1.75,11.859859466552734,99.9790781849521,4.387336254119873,-948.0694580078125,-939.5975341796875
37,Can we ever truly know another person?,2.0,20.98396110534668,2.6255464147826133e-105,5.923038005828857,-701.7332153320312,-947.14453125
38,Is technology bringing us closer or driving us apart?,0.5,8.742731094360352,3.239346284377171e-31,4.51057767868042,-828.222412109375,-903.0323486328125
38,Is technology bringing us closer or driving us apart?,0.75,7.364234924316406,100.0,3.930621862411499,-1099.6474609375,-963.9871826171875
38,Is technology bringing us closer or driving us apart?,1.0,13.147664070129395,100.0,3.0496137142181396,-851.3779296875,-585.71142578125
38,Is technology bringing us closer or driving us apart?,1.25,26.670825958251953,100.0,3.0776171684265137,-858.6578979492188,-534.5621337890625
38,Is technology bringing us closer or driving us apart?,1.5,29.829648971557617,99.99999999999962,3.276002883911133,-988.2920532226562,-955.08642578125
38,Is technology bringing us closer or driving us apart?,1.75,5.3428449630737305,100.0,4.044217586517334,-1032.938720703125,-881.8031005859375
38,Is technology bringing us closer or driving us apart?,2.0,16.196189880371094,9.596869608330402e-42,4.177231311798096,-817.4700927734375,-916.5223999023438
39,What is the role of suffering in personal growth?,0.5,10.511820793151855,1.0157825679229069e-73,4.524560928344727,-887.74853515625,-1060.4267578125
39,What is the role of suffering in personal growth?,0.75,12.89451789855957,100.0,4.190016269683838,-1028.578857421875,-665.9248046875
39,What is the role of suffering in personal growth?,1.0,21.47752571105957,100.0,3.373471975326538,-901.1947631835938,-623.3421630859375
39,What is the role of suffering in personal growth?,1.25,32.40985870361328,100.0,3.957566976547241,-1066.522705078125,-715.5323486328125
39,What is the role of suffering in personal growth?,1.5,51.32456588745117,99.99999976101873,4.40875244140625,-964.4883422851562,-944.6362915039062
39,What is the role of suffering in personal growth?,1.75,21.142253875732422,3.0914059643298893e-24,4.142975330352783,-872.6553955078125,-931.3939819335938
39,What is the role of suffering in personal growth?,2.0,26.723342895507812,99.99999958100976,4.046565055847168,-951.677001953125,-932.3864135742188
40,"If you could change one thing about human nature, what would it be?",0.5,5.020050048828125,100.0,4.409624099731445,-872.5174560546875,-521.7686767578125
40,"If you could change one thing about human nature, what would it be?",0.75,8.854358673095703,39.42592600401743,3.6745216846466064,-854.9246826171875,-855.3541259765625
40,"If you could change one thing about human nature, what would it be?",1.0,15.765141487121582,100.0,4.594207763671875,-1047.1353759765625,-811.3541259765625
40,"If you could change one thing about human nature, what would it be?",1.25,28.42367172241211,100.0,4.656112194061279,-1010.7843017578125,-872.2474975585938
40,"If you could change one thing about human nature, what would it be?",1.5,41.42995834350586,4.612606397748052e-21,3.847928285598755,-928.7636108398438,-980.1942749023438
40,"If you could change one thing about human nature, what would it be?",1.75,6.26436710357666,100.0,4.587819576263428,-993.1644897460938,-923.8018188476562
40,"If you could change one thing about human nature, what would it be?",2.0,16.29549217224121,100.0,3.940373182296753,-1006.4923706054688,-912.2882080078125
41,Explain the concept of blockchain to a 5-year-old.,0.5,7.754607200622559,1.1089951333860466e-81,5.358128547668457,-849.849609375,-1040.8607177734375
41,Explain the concept of blockchain to a 5-year-old.,0.75,12.13743782043457,100.0,5.937412261962891,-1006.7626342773438,-912.759521484375
41,Explain the concept of blockchain to a 5-year-old.,1.0,20.87053108215332,1.2618196868181774e-29,5.241272926330566,-969.7034912109375,-1040.85107421875
41,Explain the concept of blockchain to a 5-year-old.,1.25,23.655296325683594,100.0,4.03258752822876,-1113.8070068359375,-850.4900512695312
41,Explain the concept of blockchain to a 5-year-old.,1.5,78.29439544677734,2.175589128816665e-40,5.262754917144775,-878.6951904296875,-974.62646484375
41,Explain the concept of blockchain to a 5-year-old.,1.75,59.87639236450195,100.0,5.8799943923950195,-945.511962890625,-717.1590576171875
41,Explain the concept of blockchain to a 5-year-old.,2.0,78.88980102539062,100.0,5.686647415161133,-987.1163330078125,-302.3973083496094
42,Summarize the benefits of remote work.,0.5,12.075444221496582,100.0,2.8046979904174805,-1072.5499267578125,-760.4509887695312
42,Summarize the benefits of remote work.,0.75,6.485836505889893,100.0,2.9921300411224365,-1103.4151611328125,-933.2882690429688
42,Summarize the benefits of remote work.,1.0,9.442863464355469,100.0,2.6811046600341797,-972.798828125,-912.3895874023438
42,Summarize the benefits of remote work.,1.25,8.349715232849121,99.99999944712587,3.103759288787842,-1104.666259765625,-1085.6529541015625
42,Summarize the benefits of remote work.,1.5,63.51681900024414,100.0,2.5088624954223633,-1122.186279296875,-986.3096923828125
42,Summarize the benefits of remote work.,1.75,110.55108642578125,100.0,2.446296215057373,-1000.204345703125,-455.36181640625
42,Summarize the benefits of remote work.,2.0,58.696189880371094,100.0,2.945197582244873,-1032.01171875,-942.6236572265625
43,Write an email declining a job offer politely.,0.5,8.380876541137695,100.0,3.150911808013916,-958.7347412109375,-611.3615112304688
43,Write an email declining a job offer politely.,0.75,22.232555389404297,99.99999999999926,3.402153968811035,-890.940185546875,-858.4039306640625
43,Write an email declining a job offer politely.,1.0,8.966983795166016,100.0,3.2830584049224854,-1017.8179931640625,-603.52294921875
43,Write an email declining a job offer politely.,1.25,33.68585968017578,100.0,2.926537036895752,-993.5809936523438,-252.4102325439453
43,Write an email declining a job offer politely.,1.5,49.277137756347656,100.0,2.8900094032287598,-994.7951049804688,-490.6085205078125
43,Write an email declining a job offer politely.,1.75,66.0405502319336,100.0,3.6391844749450684,-941.0000610351562,-709.159912109375
43,Write an email declining a job offer politely.,2.0,91.00155639648438,0.01912559801017475,3.4271116256713867,-975.1771850585938,-983.7388916015625
44,Explain the difference between machine learning and AI.,0.5,7.888664245605469,5.681697219433352e-83,2.761798858642578,-765.182373046875,-959.1648559570312
44,Explain the difference between machine learning and AI.,0.75,10.34485912322998,100.0,3.5141515731811523,-977.748046875,-720.7108764648438
44,Explain the difference between machine learning and AI.,1.0,9.253925323486328,17.24765343691795,3.2170917987823486,-709.265625,-710.8338012695312
44,Explain the difference between machine learning and AI.,1.25,17.746389389038086,100.0,3.2122654914855957,-1060.7506103515625,-418.2035827636719
44,Explain the difference between machine learning and AI.,1.5,58.87679672241211,100.0,3.4072017669677734,-878.908203125,-454.7986755371094
44,Explain the difference between machine learning and AI.,1.75,2.2413337230682373,100.0,2.6481919288635254,-1056.868408203125,-941.3888549804688
44,Explain the difference between machine learning and AI.,2.0,5.087747097015381,4.451735428285411e-65,3.402402639389038,-717.5169677734375,-870.296875
45,Draft a mission statement for a sustainable coffee company.,0.5,5.847809791564941,100.0,3.808505058288574,-1076.5928955078125,-882.1347045898438
45,Draft a mission statement for a sustainable coffee company.,0.75,12.811225891113281,100.0,7.6745195388793945,-968.81005859375,-479.8724060058594
45,Draft a mission statement for a sustainable coffee company.,1.0,24.554954528808594,100.0,4.847757339477539,-1055.33642578125,-808.3084716796875
45,Draft a mission statement for a sustainable coffee company.,1.25,12.45889949798584,100.0,4.467253684997559,-1082.2813720703125,-527.8557739257812
45,Draft a mission statement for a sustainable coffee company.,1.5,41.071956634521484,99.99999999999424,3.3254566192626953,-985.9629516601562,-955.4762573242188
45,Draft a mission statement for a sustainable coffee company.,1.75,15.732186317443848,1.8876022564204205e-05,5.235632419586182,-908.0052490234375,-923.488037109375
45,Draft a mission statement for a sustainable coffee company.,2.0,44.88951110839844,5.1099218794189675e-87,4.805363178253174,-733.7343139648438,-937.033203125
46,Analyze the impact of social media on mental health.,0.5,7.644940376281738,5.467882582526439e-19,3.315305709838867,-1024.3199462890625,-1070.975341796875
46,Analyze the impact of social media on mental health.,0.75,7.580679416656494,2.353835835276118e-145,3.2351362705230713,-785.7124633789062,-1123.33642578125
46,Analyze the impact of social media on mental health.,1.0,16.440921783447266,100.0,2.858877182006836,-1014.6796264648438,-403.39263916015625
46,Analyze the impact of social media on mental health.,1.25,20.666934967041016,7.251161959671036e-143,2.8070406913757324,-621.8709106445312,-953.7645874023438
46,Analyze the impact of social media on mental health.,1.5,6.173333168029785,2.3284779156779765e-238,2.4105772972106934,-445.91644287109375,-997.691650390625
46,Analyze the impact of social media on mental health.,1.75,54.007625579833984,100.0,2.6589033603668213,-1042.4691162109375,-980.4312744140625
46,Analyze the impact of social media on mental health.,2.0,22.8831729888916,0.0011055885171862784,3.1189115047454834,-889.9230346679688,-901.3355712890625
47,Explain how a solar panel works.,0.5,6.5262885093688965,99.99880289555148,2.6455841064453125,-918.754150390625,-907.421142578125
47,Explain how a solar panel works.,0.75,10.363081932067871,100.0,2.3926949501037598,-1077.8529052734375,-1010.142333984375
47,Explain how a solar panel works.,1.0,7.274065017700195,100.0,2.739319086074829,-1069.7601318359375,-966.0125732421875
47,Explain how a solar panel works.,1.25,35.63515090942383,100.0,2.5034608840942383,-1107.0174560546875,-1004.370849609375
47,Explain how a solar panel works.,1.5,169.10646057128906,100.0,3.0511131286621094,-842.5455322265625,-24.159549713134766
47,Explain how a solar panel works.,1.75,15.091909408569336,100.0,3.5820577144622803,-1104.328369140625,-927.41064453125
47,Explain how a solar panel works.,2.0,7.035534381866455,0.16095725203948189,3.108088254928589,-924.020263671875,-930.450439453125
48,Write a brief proposal for a new mobile app.,0.5,9.414819717407227,99.99999999999997,3.1521878242492676,-988.8790283203125,-952.8968505859375
48,Write a brief proposal for a new mobile app.,0.75,12.220582008361816,9.989194928159819e-32,3.2273242473602295,-900.8703002929688,-976.856689453125
48,Write a brief proposal for a new mobile app.,1.0,19.73260498046875,100.0,3.6242802143096924,-1143.876708984375,-811.8793334960938
48,Write a brief proposal for a new mobile app.,1.25,6.13642692565918,2.666799193860764e-39,3.063284397125244,-787.067626953125,-880.4927368164062
48,Write a brief proposal for a new mobile app.,1.5,38.7401237487793,100.0,4.78471040725708,-912.8308715820312,-695.0145263671875
48,Write a brief proposal for a new mobile app.,1.75,30.345491409301758,100.0,3.3348536491394043,-1115.34619140625,-930.8116455078125
48,Write a brief proposal for a new mobile app.,2.0,17.008424758911133,1.0374972326861717e-74,3.5510692596435547,-727.95458984375,-902.9142456054688
49,Discuss the future of electric vehicles.,0.5,6.512820243835449,99.55549049527848,3.9233624935150146,-978.9408569335938,-973.5293579101562
49,Discuss the future of electric vehicles.,0.75,11.01106071472168,8.4888043309062e-58,3.011079788208008,-839.28564453125,-975.302001953125
49,Discuss the future of electric vehicles.,1.0,18.35856056213379,62.769450884578404,3.930089235305786,-990.0804443359375,-989.55810546875
49,Discuss the future of electric vehicles.,1.25,30.29962730407715,100.0,2.821068286895752,-861.7032470703125,-608.7066650390625
49,Discuss the future of electric vehicles.,1.5,16.511180877685547,100.0,3.126426935195923,-1082.578369140625,-955.84521484375
49,Discuss the future of electric vehicles.,1.75,13.781091690063477,1.63801517626799e-49,2.8999223709106445,-787.0264892578125,-903.96484375
49,Discuss the future of electric vehicles.,2.0,20.486793518066406,9.919464587712417e-27,3.515181541442871,-870.498046875,-934.978515625
50,Explain the basics of the stock market.,0.5,8.036389350891113,99.99999983890793,3.604524850845337,-957.498291015625,-937.2518310546875
50,Explain the basics of the stock market.,0.75,16.974990844726562,1.840199907206615e-29,3.1234328746795654,-970.9735107421875,-1041.7437744140625
50,Explain the basics of the stock market.,1.0,24.177448272705078,1.676622929812497e-34,3.757072687149048,-934.5306396484375,-1016.9069213867188
50,Explain the basics of the stock market.,1.25,19.78862762451172,100.0,3.275257110595703,-1030.5255126953125,-535.0523071289062
50,Explain the basics of the stock market.,1.5,80.10990142822266,100.0,2.933215618133545,-1013.3568725585938,-173.45858764648438
50,Explain the basics of the stock market.,1.75,6.833094120025635,100.0,4.006664752960205,-1037.7066650390625,-995.461181640625
50,Explain the basics of the stock market.,2.0,84.07167053222656,100.0,2.9884743690490723,-1131.3427734375,-535.9954833984375
51,Write a cover letter for a software engineering role.,0.5,4.368137836456299,100.0,1.9991683959960938,-1179.78759765625,-890.6502075195312
51,Write a cover letter for a software engineering role.,0.75,4.656844139099121,100.0,2.4277069568634033,-963.1343994140625,-911.7953491210938
51,Write a cover letter for a software engineering role.,1.0,5.8009209632873535,99.99999999999946,2.7495288848876953,-1002.0527954101562,-969.1732177734375
51,Write a cover letter for a software engineering role.,1.25,29.55014419555664,100.0,2.6276493072509766,-839.0778198242188,-487.7060546875
51,Write a cover letter for a software engineering role.,1.5,20.80698013305664,100.0,2.7708945274353027,-889.0296630859375,-491.6556091308594
51,Write a cover letter for a software engineering role.,1.75,22.234607696533203,5.429302118130014e-28,2.588604211807251,-864.7481689453125,-932.1339111328125
51,Write a cover letter for a software engineering role.,2.0,70.30342102050781,2.1416898146578634e-16,3.152914524078369,-929.3472900390625,-970.0322265625
52,Summarize the key principles of effective leadership.,0.5,10.332245826721191,3.550212440353703e-10,2.481458902359009,-1047.2177734375,-1073.581787109375
52,Summarize the key principles of effective leadership.,0.75,11.530839920043945,97.69416490758415,3.627175807952881,-895.1096801757812,-891.36328125
52,Summarize the key principles of effective leadership.,1.0,18.606159210205078,100.0,2.3788771629333496,-1045.488525390625,-554.4630126953125
52,Summarize the key principles of effective leadership.,1.25,25.848567962646484,100.0,2.7508435249328613,-1085.437255859375,-663.0372314453125
52,Summarize the key principles of effective leadership.,1.5,33.53105163574219,100.0,2.6101996898651123,-967.0653076171875,-503.30908203125
52,Summarize the key principles of effective leadership.,1.75,30.187164306640625,99.99998679584324,3.0470805168151855,-974.5961303710938,-958.7559814453125
52,Summarize the key principles of effective leadership.,2.0,7.387472629547119,100.0,3.2108840942382812,-1046.935302734375,-889.4728393554688
53,Explain the concept of supply and demand.,0.5,6.607240200042725,2.7153798795754145e-118,2.924818754196167,-792.008544921875,-1067.31982421875
53,Explain the concept of supply and demand.,0.75,12.11862564086914,1.3953788499293804e-212,1.957053303718567,-532.5428466796875,-1024.962890625
53,Explain the concept of supply and demand.,1.0,17.09221839904785,5.2690882030261416e-05,2.440934896469116,-940.7326049804688,-955.1888427734375
53,Explain the concept of supply and demand.,1.25,19.088443756103516,3.295910198888393e-144,2.2582554817199707,-695.2646484375,-1030.2493896484375
53,Explain the concept of supply and demand.,1.5,3.589650869369507,6.198929822313702e-55,2.0832066535949707,-808.575927734375,-937.9989013671875
53,Explain the concept of supply and demand.,1.75,38.42599105834961,100.0,2.1791462898254395,-981.13232421875,-292.3882751464844
53,Explain the concept of supply and demand.,2.0,39.83479690551758,99.99999999127968,2.2320098876953125,-976.293212890625,-953.1304321289062
54,Discuss the pros and cons of universal basic income.,0.5,8.401987075805664,100.0,3.932215452194214,-894.202392578125,-834.17822265625
54,Discuss the pros and cons of universal basic income.,0.75,18.094135284423828,5.929078563790021e-51,3.3780391216278076,-934.6787719726562,-1054.9359130859375
54,Discuss the pros and cons of universal basic income.,1.0,16.990962982177734,1.251148691664327e-54,4.048901081085205,-856.4375,-985.158203125
54,Discuss the pros and cons of universal basic income.,1.25,21.891515731811523,100.0,3.9020066261291504,-847.7625122070312,-586.7807006835938
54,Discuss the pros and cons of universal basic income.,1.5,57.73647689819336,99.99999999999996,3.1216578483581543,-1015.677001953125,-980.5042724609375
54,Discuss the pros and cons of universal basic income.,1.75,34.18927001953125,0.0010768842550611898,3.9047622680664062,-931.1630859375,-942.6019287109375
54,Discuss the pros and cons of universal basic income.,2.0,3.3939805030822754,100.0,3.9765865802764893,-1026.016845703125,-902.34716796875
55,Write a product description for a smart water bottle.,0.5,8.700812339782715,100.0,4.478179931640625,-988.837890625,-817.7982177734375
55,Write a product description for a smart water bottle.,0.75,13.838760375976562,99.99999999757179,6.240936279296875,-749.875,-725.4337158203125
55,Write a product description for a smart water bottle.,1.0,20.072267532348633,100.0,3.9179413318634033,-1120.307373046875,-750.5750732421875
55,Write a product description for a smart water bottle.,1.25,88.783203125,100.0,4.627513885498047,-925.55126953125,-447.31646728515625
55,Write a product description for a smart water bottle.,1.5,47.48426055908203,100.0,5.491977691650391,-845.3280029296875,-547.4990234375
55,Write a product description for a smart water bottle.,1.75,53.37285614013672,100.0,5.0095977783203125,-870.7236938476562,-639.4331665039062
55,Write a product description for a smart water bottle.,2.0,22.39998435974121,100.0,4.4463791847229,-946.66845703125,-909.3656616210938
56,Explain the importance of cybersecurity.,0.5,5.105979919433594,5.209316211153702e-34,2.6197457313537598,-894.3970947265625,-975.6397094726562
56,Explain the importance of cybersecurity.,0.75,6.710660934448242,100.0,2.7789642810821533,-1028.27685546875,-926.4710693359375
56,Explain the importance of cybersecurity.,1.0,15.139782905578613,100.0,2.5811290740966797,-1102.997802734375,-922.5856323242188
56,Explain the importance of cybersecurity.,1.25,27.850910186767578,5.428635251150164e-37,2.7273879051208496,-917.64794921875,-1005.757080078125
56,Explain the importance of cybersecurity.,1.5,18.635887145996094,100.0,3.383019208908081,-1129.984375,-964.9507446289062
56,Explain the importance of cybersecurity.,1.75,45.72809600830078,99.99999999999874,2.8920154571533203,-995.7963256835938,-963.7960815429688
56,Explain the importance of cybersecurity.,2.0,8.436603546142578,100.0,2.7628560066223145,-1082.497802734375,-927.754150390625
57,Analyze the challenges of space exploration.,0.5,6.0528693199157715,9.942189300648151e-73,3.9585087299346924,-908.8037109375,-1079.2008056640625
57,Analyze the challenges of space exploration.,0.75,19.75213050842285,100.0,2.7198634147644043,-1052.170654296875,-975.5516357421875
57,Analyze the challenges of space exploration.,1.0,23.729862213134766,100.0,4.265713691711426,-1102.505859375,-817.6839599609375
57,Analyze the challenges of space exploration.,1.25,13.433135986328125,99.99999999999997,2.7275986671447754,-989.0836181640625,-952.9999389648438
57,Analyze the challenges of space exploration.,1.5,7.358569622039795,6.216002711961098,3.467162609100342,-921.7916259765625,-924.5054931640625
57,Analyze the challenges of space exploration.,1.75,9.567024230957031,99.99988779795672,3.1378302574157715,-950.235595703125,-936.5352172851562
57,Analyze the challenges of space exploration.,2.0,9.98909854888916,100.0,4.289948463439941,-1069.438232421875,-913.9298706054688
58,Write a memo announcing a new company policy.,0.5,7.610111713409424,100.0,3.5738766193389893,-975.3961791992188,-817.4425048828125
58,Write a memo announcing a new company policy.,0.75,12.277236938476562,100.0,3.6147329807281494,-1093.0684814453125,-999.045654296875
58,Write a memo announcing a new company policy.,1.0,11.911539077758789,100.0,3.7679812908172607,-1041.030029296875,-495.5196838378906
58,Write a memo announcing a new company policy.,1.25,10.61594009399414,99.99999999998785,3.8751461505889893,-1022.4217529296875,-992.6829223632812
58,Write a memo announcing a new company policy.,1.5,34.70614242553711,100.0,5.4660797119140625,-1065.339599609375,-984.6505737304688
58,Write a memo announcing a new company policy.,1.75,19.54355812072754,99.9999999980367,3.6427013874053955,-975.5618896484375,-950.9080810546875
58,Write a memo announcing a new company policy.,2.0,63.5976448059082,2.4397821739629996e-54,3.7364277839660645,-816.3931884765625,-944.446044921875
59,Explain the scientific method.,0.5,6.419381141662598,2.931552123921887e-26,2.763866424560547,-910.6837158203125,-974.08056640625
59,Explain the scientific method.,0.75,7.847933769226074,100.0,4.56647253036499,-984.8390502929688,-838.322998046875
59,Explain the scientific method.,1.0,21.979145050048828,100.0,2.890470027923584,-1031.24609375,-991.9685668945312
59,Explain the scientific method.,1.25,21.21169662475586,100.0,2.600419759750366,-970.0173950195312,-761.07421875
59,Explain the scientific method.,1.5,11.272680282592773,5.680106634162687e-26,2.902980327606201,-877.6290283203125,-940.3644409179688
59,Explain the scientific method.,1.75,12.453455924987793,100.0,2.9061694145202637,-1148.140380859375,-955.3327026367188
59,Explain the scientific method.,2.0,13.689412117004395,100.0,2.7177956104278564,-1049.6280517578125,-958.719482421875
60,Discuss the potential of quantum computing.,0.5,5.616194725036621,7.220976845650315e-72,2.6743392944335938,-889.80029296875,-1058.214599609375
60,Discuss the potential of quantum computing.,0.75,9.420076370239258,100.0,2.28015398979187,-899.858642578125,-682.5712890625
60,Discuss the potential of quantum computing.,1.0,26.04376792907715,100.0,2.7411656379699707,-1016.7277221679688,-678.4110107421875
60,Discuss the potential of quantum computing.,1.25,23.500652313232422,100.0,2.4695019721984863,-1091.5498046875,-879.0866088867188
60,Discuss the potential of quantum computing.,1.5,56.77496337890625,100.0,3.166823387145996,-995.1788330078125,-952.353515625
60,Discuss the potential of quantum computing.,1.75,9.706686019897461,4.690646258461073e-28,2.492391347885132,-859.136474609375,-926.66845703125
60,Discuss the potential of quantum computing.,2.0,16.43610954284668,3.3651712300579533e-19,3.134281635284424,-900.6812744140625,-947.8220825195312
61,How was your day?,0.5,7.772418975830078,1.7066283115426774e-147,2.4143059253692627,-604.006591796875,-946.5572509765625
61,How was your day?,0.75,12.674843788146973,12.542647891171335,2.6738710403442383,-820.240234375,-822.1822509765625
61,How was your day?,1.0,21.06159019470215,1.820959764352094e-16,7.652238368988037,-613.2371826171875,-654.0843505859375
61,How was your day?,1.25,37.72892761230469,1.2890728665893383e-197,3.9565441608428955,-523.2467041015625,-981.2072143554688
61,How was your day?,1.5,5.679344177246094,3.838878310479945e-06,4.585135459899902,-938.3306274414062,-955.4061279296875
61,How was your day?,1.75,55.58460235595703,1.5308878520170621e-92,4.380991458892822,-759.0228271484375,-975.0399780273438
61,How was your day?,2.0,8.99584674835205,5.718557924104368e-119,3.8344650268554688,-638.8662719726562,-915.7353515625
62,What is your favorite book and why?,0.5,5.82515811920166,100.0,2.4680094718933105,-967.3485107421875,-565.593505859375
62,What is your favorite book and why?,0.75,6.979485988616943,1.4151709319104164e-226,4.130031108856201,-500.44647216796875,-1025.088623046875
62,What is your favorite book and why?,1.0,18.929580688476562,1.4540926918651539e-05,2.5443906784057617,-918.0634155273438,-933.80712890625
62,What is your favorite book and why?,1.25,16.020803451538086,100.0,3.0501041412353516,-750.5679321289062,-488.1571350097656
62,What is your favorite book and why?,1.5,7.454880714416504,3.375707270211344e-23,2.326850175857544,-848.7042236328125,-905.05224609375
62,What is your favorite book and why?,1.75,28.589942932128906,2.4178602035554394e-47,2.3523144721984863,-823.8814086914062,-935.8251953125
62,What is your favorite book and why?,2.0,39.59727478027344,3.22674107165408e-24,2.1825129985809326,-884.2257080078125,-942.9214477539062
63,"If you could travel anywhere, where would you go?",0.5,3.4965004920959473,100.0,5.733394622802734,-548.4884643554688,-244.11929321289062
63,"If you could travel anywhere, where would you go?",0.75,11.949554443359375,100.0,3.432375192642212,-1049.3802490234375,-700.3029174804688
63,"If you could travel anywhere, where would you go?",1.0,19.18065643310547,100.0,2.6595191955566406,-1197.899169921875,-468.3746337890625
63,"If you could travel anywhere, where would you go?",1.25,30.809873580932617,100.0,2.9962706565856934,-1016.55224609375,-976.35302734375
63,"If you could travel anywhere, where would you go?",1.5,28.812732696533203,2.917918303410967e-56,3.5052976608276367,-889.9986572265625,-1022.4777221679688
63,"If you could travel anywhere, where would you go?",1.75,63.53517532348633,2.7983019701307653e-69,3.7926316261291504,-812.9225463867188,-975.3770751953125
63,"If you could travel anywhere, where would you go?",2.0,16.608793258666992,8.467071347857976e-58,4.029417991638184,-857.21142578125,-993.2303466796875
64,What is the best advice you've ever received?,0.5,8.306534767150879,1.669010914960891e-33,3.120657205581665,-927.7001953125,-1007.7784423828125
64,What is the best advice you've ever received?,0.75,16.80119514465332,100.0,3.2680461406707764,-1062.2003173828125,-848.811767578125
64,What is the best advice you've ever received?,1.0,23.30730438232422,100.0,2.9479169845581055,-1059.259521484375,-1010.666015625
64,What is the best advice you've ever received?,1.25,37.1477165222168,100.0,3.312683343887329,-950.33154296875,-542.4683837890625
64,What is the best advice you've ever received?,1.5,29.10442352294922,100.0,3.3944313526153564,-978.85302734375,-510.72406005859375
64,What is the best advice you've ever received?,1.75,48.274906158447266,100.0,2.721609115600586,-1010.1956787109375,-959.355224609375
