Prompt ID,Prompt,Repetition Penalty,Biased Perplexity,RAP,Baseline Perplexity,Baseline Author Score,Biased Author Score
38,Is technology bringing us closer or driving us apart?,1.8,36.16100311279297,100.0,2.991029739379883,-894.5516967773438,-362.59710693359375
38,Is technology bringing us closer or driving us apart?,2.0,21.350975036621094,100.0,4.888062000274658,-848.5035400390625,-204.70809936523438
39,What is the role of suffering in personal growth?,1.0,11.136197090148926,99.99999999975257,4.648146629333496,-878.73193359375,-852.0068359375
39,What is the role of suffering in personal growth?,1.2,12.979119300842285,100.0,3.148256778717041,-992.2365112304688,-439.94891357421875
39,What is the role of suffering in personal growth?,1.4,101.6668472290039,4.704677692591184e-73,3.7474770545959473,-855.9848022460938,-1027.130126953125
39,What is the role of suffering in personal growth?,1.6,47.638023376464844,100.0,4.326972961425781,-962.5660400390625,-365.9652099609375
39,What is the role of suffering in personal growth?,1.8,36.13567352294922,100.0,4.135137557983398,-1045.543212890625,-584.2254638671875
39,What is the role of suffering in personal growth?,2.0,48.907989501953125,100.0,3.323061466217041,-997.4601440429688,-765.38671875
40,"If you could change one thing about human nature, what would it be?",1.0,6.411949157714844,100.0,4.66433048248291,-825.712890625,-750.805908203125
40,"If you could change one thing about human nature, what would it be?",1.2,21.82132339477539,1.5865305782081045e-137,5.654322624206543,-693.1993408203125,-1012.797119140625
40,"If you could change one thing about human nature, what would it be?",1.4,28.739234924316406,100.0,4.4385986328125,-830.5291137695312,-653.5377807617188
40,"If you could change one thing about human nature, what would it be?",1.6,81.77867126464844,100.0,4.331048488616943,-1078.6839599609375,-1005.5043334960938
40,"If you could change one thing about human nature, what would it be?",1.8,29.810026168823242,100.0,3.8356683254241943,-826.8977661132812,-600.8362426757812
40,"If you could change one thing about human nature, what would it be?",2.0,56.00797653198242,99.7442712420912,3.8013625144958496,-999.3073120117188,-993.341064453125
41,Explain the concept of blockchain to a 5-year-old.,1.0,9.625992774963379,99.99999934966743,4.099569320678711,-818.9332275390625,-800.082275390625
41,Explain the concept of blockchain to a 5-year-old.,1.2,28.614233016967773,100.0,4.514662265777588,-1019.9554443359375,-613.6212158203125
41,Explain the concept of blockchain to a 5-year-old.,1.4,29.97584342956543,100.0,4.178868770599365,-875.4976806640625,-424.1368408203125
41,Explain the concept of blockchain to a 5-year-old.,1.6,20.90558624267578,100.0,4.8149871826171875,-888.5183715820312,-701.6727294921875
41,Explain the concept of blockchain to a 5-year-old.,1.8,35.79925537109375,100.0,4.183844566345215,-1030.45556640625,-783.3626098632812
41,Explain the concept of blockchain to a 5-year-old.,2.0,54.717933654785156,100.0,4.368619441986084,-1065.4217529296875,-744.952880859375
42,Summarize the benefits of remote work.,1.0,5.248631954193115,100.0,2.582253932952881,-1126.310791015625,-846.2402954101562
42,Summarize the benefits of remote work.,1.2,17.34218978881836,99.99999999986728,3.022606134414673,-1050.756103515625,-1023.4081420898438
42,Summarize the benefits of remote work.,1.4,11.01032829284668,100.0,2.906907558441162,-871.46142578125,-804.41064453125
42,Summarize the benefits of remote work.,1.6,33.30220413208008,100.0,3.2533907890319824,-1041.1844482421875,-811.2608032226562
42,Summarize the benefits of remote work.,1.8,45.25448989868164,100.0,3.0831403732299805,-894.3380126953125,-853.9002685546875
42,Summarize the benefits of remote work.,2.0,25.65131378173828,100.0,2.8135292530059814,-1005.8473510742188,-629.41650390625
43,Write an email declining a job offer politely.,1.0,8.504335403442383,100.0,4.2458319664001465,-978.9901123046875,-397.92608642578125
43,Write an email declining a job offer politely.,1.2,15.454172134399414,99.99999999999372,3.831766128540039,-1039.50146484375,-1009.1033935546875
43,Write an email declining a job offer politely.,1.4,18.865659713745117,100.0,3.1925888061523438,-781.1259765625,-651.0845947265625
43,Write an email declining a job offer politely.,1.6,24.774160385131836,100.0,3.446950912475586,-893.2607421875,-803.8298950195312
43,Write an email declining a job offer politely.,1.8,33.87352752685547,100.0,2.9870800971984863,-1010.0032958984375,-578.5427856445312
43,Write an email declining a job offer politely.,2.0,11.816906929016113,100.0,2.8910250663757324,-917.0957641601562,-168.03488159179688
44,Explain the difference between machine learning and AI.,1.0,4.141137599945068,2.133747614519232e-83,3.1431808471679688,-806.4503784179688,-1001.4122314453125
44,Explain the difference between machine learning and AI.,1.2,11.69999885559082,100.0,2.529500722885132,-1097.89453125,-900.80810546875
44,Explain the difference between machine learning and AI.,1.4,5.979490280151367,100.0,3.280611276626587,-902.6895141601562,-361.6993713378906
44,Explain the difference between machine learning and AI.,1.6,13.733409881591797,100.0,3.470719337463379,-776.68896484375,-375.99896240234375
44,Explain the difference between machine learning and AI.,1.8,18.24567985534668,100.0,3.033586025238037,-842.9983520507812,-491.4698486328125
44,Explain the difference between machine learning and AI.,2.0,16.99839973449707,100.0,3.1280171871185303,-944.2286987304688,-728.9277954101562
45,Draft a mission statement for a sustainable coffee company.,1.0,9.67367935180664,4.1593986601442443e-123,5.541836261749268,-651.9404296875,-938.3381958007812
45,Draft a mission statement for a sustainable coffee company.,1.2,27.547243118286133,8.572462086154009e-52,5.248325824737549,-777.7366943359375,-899.927734375
45,Draft a mission statement for a sustainable coffee company.,1.4,30.2503719329834,1.4541280247669115e-40,8.973941802978516,-539.1106567382812,-635.44482421875
45,Draft a mission statement for a sustainable coffee company.,1.6,64.0186767578125,100.0,4.112342357635498,-1020.4627685546875,-816.6947631835938
45,Draft a mission statement for a sustainable coffee company.,1.8,27.335527420043945,6.33242982287445e-163,27.1547908782959,-235.6342315673828,-613.715087890625
45,Draft a mission statement for a sustainable coffee company.,2.0,61.67096710205078,2.9462849617023016e-10,4.795944690704346,-981.7169799804688,-1008.2674560546875
46,Analyze the impact of social media on mental health.,1.0,8.226028442382812,0.0,3.486501693725586,-127.30760192871094,-953.6193237304688
46,Analyze the impact of social media on mental health.,1.2,28.187076568603516,100.0,2.865112543106079,-1107.562255859375,-599.21923828125
46,Analyze the impact of social media on mental health.,1.4,41.998573303222656,100.0,3.370648145675659,-1084.667724609375,-719.8292236328125
46,Analyze the impact of social media on mental health.,1.6,28.249113082885742,100.0,2.241945266723633,-893.472412109375,-819.1889038085938
46,Analyze the impact of social media on mental health.,1.8,42.39734649658203,6.151660748042473e-112,2.7224934101104736,-756.79345703125,-1017.471435546875
46,Analyze the impact of social media on mental health.,2.0,54.57307052612305,1.8795627165911215e-117,2.8850035667419434,-767.7926025390625,-1041.169189453125
47,Explain how a solar panel works.,1.0,21.62247085571289,100.0,2.770353317260742,-1101.4119873046875,-384.22222900390625
47,Explain how a solar panel works.,1.2,19.69611358642578,100.0,3.1978859901428223,-1115.14111328125,-944.8568115234375
47,Explain how a solar panel works.,1.4,27.21493911743164,100.0,2.9447760581970215,-958.2003784179688,-776.086181640625
47,Explain how a solar panel works.,1.6,29.095243453979492,100.0,3.656130313873291,-905.4437255859375,-689.6890869140625
47,Explain how a solar panel works.,1.8,17.964509963989258,100.0,2.600043296813965,-922.3544311523438,-812.6398315429688
47,Explain how a solar panel works.,2.0,23.82695198059082,100.0,3.164562225341797,-1164.658203125,-1006.9393310546875
48,Write a brief proposal for a new mobile app.,1.0,10.499324798583984,100.0,2.7455646991729736,-1135.222412109375,-785.451171875
48,Write a brief proposal for a new mobile app.,1.2,14.34985637664795,2.307520334307114e-14,4.384804725646973,-875.3214721679688,-911.32666015625
48,Write a brief proposal for a new mobile app.,1.4,16.062257766723633,100.0,3.1972579956054688,-966.8294677734375,-392.23974609375
48,Write a brief proposal for a new mobile app.,1.6,37.285709381103516,100.0,2.343121290206909,-994.6761474609375,-888.413330078125
48,Write a brief proposal for a new mobile app.,1.8,56.511322021484375,100.0,2.6544601917266846,-1055.67041015625,-562.19189453125
48,Write a brief proposal for a new mobile app.,2.0,42.86224365234375,100.0,3.299407482147217,-679.9512939453125,-516.412841796875
49,Discuss the future of electric vehicles.,1.0,11.153604507446289,100.0,4.129344940185547,-945.8004150390625,-735.9339599609375
49,Discuss the future of electric vehicles.,1.2,17.938508987426758,100.0,3.3907761573791504,-1114.2855224609375,-1007.7151489257812
49,Discuss the future of electric vehicles.,1.4,60.01551055908203,1.9981115224688952e-45,3.817899227142334,-891.155517578125,-998.684814453125
49,Discuss the future of electric vehicles.,1.6,44.21643829345703,100.0,3.15159273147583,-917.0220947265625,-606.7684326171875
49,Discuss the future of electric vehicles.,1.8,54.23143005371094,100.0,3.3009912967681885,-769.6426391601562,-578.2703247070312
49,Discuss the future of electric vehicles.,2.0,74.08319091796875,7.532768872475826e-46,3.073681592941284,-898.1206665039062,-1006.62548828125
50,Explain the basics of the stock market.,1.0,5.38228178024292,2.793601953439146e-59,3.3178629875183105,-814.9375,-954.3678588867188
50,Explain the basics of the stock market.,1.2,15.755788803100586,4.630008390035711e-80,3.218625783920288,-824.2384033203125,-1011.517822265625
50,Explain the basics of the stock market.,1.4,21.32821273803711,100.0,3.830249071121216,-1074.86181640625,-329.8713684082031
50,Explain the basics of the stock market.,1.6,28.979379653930664,100.0,3.284576416015625,-761.801513671875,-425.4295654296875
50,Explain the basics of the stock market.,1.8,55.6772575378418,100.0,3.253920555114746,-946.6035766601562,-439.419677734375
50,Explain the basics of the stock market.,2.0,49.761131286621094,100.0,3.02114200592041,-1089.95751953125,-464.186279296875
51,Write a cover letter for a software engineering role.,1.0,4.629509925842285,100.0,2.71376895904541,-1025.5052490234375,-982.44677734375
51,Write a cover letter for a software engineering role.,1.2,11.662938117980957,100.0,2.641960620880127,-977.3299560546875,-642.522705078125
51,Write a cover letter for a software engineering role.,1.4,15.038681030273438,100.0,2.84861159324646,-826.7745971679688,-470.77294921875
51,Write a cover letter for a software engineering role.,1.6,10.423653602600098,100.0,2.6784191131591797,-1019.5979614257812,-698.6485595703125
51,Write a cover letter for a software engineering role.,1.8,49.9469108581543,6.739124185480767e-100,3.267030715942383,-768.5192260742188,-1001.4749755859375
51,Write a cover letter for a software engineering role.,2.0,27.879093170166016,100.0,2.903733968734741,-860.3436889648438,-371.25152587890625
52,Summarize the key principles of effective leadership.,1.0,5.667580604553223,100.0,2.434647560119629,-1070.7998046875,-963.9479370117188
52,Summarize the key principles of effective leadership.,1.2,13.272375106811523,4.564778779763869e-16,2.66154146194458,-853.2273559570312,-893.155517578125
52,Summarize the key principles of effective leadership.,1.4,13.040064811706543,100.0,2.5313308238983154,-935.3388671875,-344.43572998046875
52,Summarize the key principles of effective leadership.,1.6,26.52583885192871,100.0,2.386441230773926,-1038.65478515625,-730.6201171875
52,Summarize the key principles of effective leadership.,1.8,26.183135986328125,100.0,2.981431722640991,-1122.9437255859375,-767.92333984375
52,Summarize the key principles of effective leadership.,2.0,38.7360954284668,100.0,2.371765375137329,-960.0979614257812,-579.576416015625
53,Explain the concept of supply and demand.,1.0,4.8133392333984375,3.583849933900273e-47,2.109149694442749,-906.90283203125,-1018.4530639648438
53,Explain the concept of supply and demand.,1.2,10.879467010498047,100.0,1.9175742864608765,-1023.2125854492188,-832.8577880859375
53,Explain the concept of supply and demand.,1.4,24.962745666503906,100.0,2.469573736190796,-967.7638549804688,-234.89105224609375
53,Explain the concept of supply and demand.,1.6,20.518150329589844,100.0,3.117253065109253,-777.086181640625,-313.300537109375
53,Explain the concept of supply and demand.,1.8,88.28736877441406,1.1078777274557128e-53,2.74568772315979,-872.12255859375,-998.6622924804688
53,Explain the concept of supply and demand.,2.0,73.39053344726562,2.8028552059827614e-90,1.9602539539337158,-763.3372802734375,-974.1444702148438
54,Discuss the pros and cons of universal basic income.,1.0,10.031408309936523,100.0,4.401228427886963,-734.6797485351562,-626.400146484375
54,Discuss the pros and cons of universal basic income.,1.2,25.109777450561523,100.0,3.1541709899902344,-1079.304443359375,-996.5992431640625
54,Discuss the pros and cons of universal basic income.,1.4,90.07470703125,100.0,3.495497703552246,-1067.70849609375,-476.9587707519531
54,Discuss the pros and cons of universal basic income.,1.6,37.97330856323242,100.0,2.58028507232666,-1025.7677001953125,-711.7406616210938
54,Discuss the pros and cons of universal basic income.,1.8,14.66440200805664,100.0,3.2146711349487305,-981.4095458984375,-565.5248413085938
54,Discuss the pros and cons of universal basic income.,2.0,76.53174591064453,100.0,3.9434962272644043,-997.1213989257812,-385.3032531738281
55,Write a product description for a smart water bottle.,1.0,8.604859352111816,99.99999999994742,4.015035152435303,-1014.2705078125,-985.9967651367188
55,Write a product description for a smart water bottle.,1.2,16.144824981689453,100.0,3.623352289199829,-1036.124267578125,-863.5675659179688
55,Write a product description for a smart water bottle.,1.4,54.46465301513672,100.0,4.592596530914307,-1074.862548828125,-620.8458251953125
55,Write a product description for a smart water bottle.,1.6,35.467350006103516,100.0,4.218896865844727,-1042.4443359375,-387.2402038574219
55,Write a product description for a smart water bottle.,1.8,56.34858322143555,100.0,4.245560169219971,-1046.9505615234375,-404.2793273925781
55,Write a product description for a smart water bottle.,2.0,32.54255676269531,100.0,4.3991241455078125,-991.3726806640625,-406.7080993652344
56,Explain the importance of cybersecurity.,1.0,3.607172727584839,99.72268924416213,2.3766889572143555,-1036.2952880859375,-1030.4102783203125
56,Explain the importance of cybersecurity.,1.2,19.58982276916504,100.0,2.6114394664764404,-959.2568359375,-829.7144165039062
56,Explain the importance of cybersecurity.,1.4,14.913782119750977,100.0,2.974612236022949,-883.328369140625,-406.3640441894531
56,Explain the importance of cybersecurity.,1.6,37.30267333984375,100.0,2.8023509979248047,-944.7447509765625,-634.8811645507812
56,Explain the importance of cybersecurity.,1.8,37.070919036865234,100.0,2.895785331726074,-950.3966064453125,-907.5186157226562
56,Explain the importance of cybersecurity.,2.0,48.419395446777344,8.396472400583535e-110,4.562069892883301,-804.131591796875,-1059.893310546875
57,Analyze the challenges of space exploration.,1.0,5.5103535652160645,100.0,5.009644985198975,-1022.1630249023438,-843.789306640625
57,Analyze the challenges of space exploration.,1.2,26.579124450683594,100.0,3.869096517562866,-851.312744140625,-739.8363647460938
57,Analyze the challenges of space exploration.,1.4,29.987836837768555,100.0,2.938281297683716,-1056.482666015625,-890.2579956054688
57,Analyze the challenges of space exploration.,1.6,48.87659454345703,100.0,3.06099009513855,-865.4180908203125,-738.1747436523438
57,Analyze the challenges of space exploration.,1.8,37.083045959472656,100.0,3.238830804824829,-844.5244140625,-626.5955810546875
57,Analyze the challenges of space exploration.,2.0,32.93876266479492,100.0,3.0735607147216797,-978.6739501953125,-403.95477294921875
58,Write a memo announcing a new company policy.,1.0,7.492379665374756,100.0,3.8006529808044434,-973.9635620117188,-719.036376953125
58,Write a memo announcing a new company policy.,1.2,16.642377853393555,99.50140980104017,3.278214931488037,-1009.284423828125,-1003.98828125
58,Write a memo announcing a new company policy.,1.4,28.587167739868164,100.0,4.238358020782471,-806.0792236328125,-708.0264282226562
58,Write a memo announcing a new company policy.,1.6,13.884790420532227,100.0,3.8937783241271973,-1010.8005981445312,-383.77520751953125
58,Write a memo announcing a new company policy.,1.8,45.316871643066406,1.6224858496172154e-20,3.265676736831665,-955.4732055664062,-1005.6461181640625
58,Write a memo announcing a new company policy.,2.0,57.48555374145508,100.0,4.2506184577941895,-988.248291015625,-571.5487060546875
59,Explain the scientific method.,1.0,5.923866271972656,100.0,2.5590972900390625,-993.542236328125,-828.1151123046875
59,Explain the scientific method.,1.2,15.493935585021973,100.0,3.0271196365356445,-1004.5338745117188,-372.3878479003906
59,Explain the scientific method.,1.4,17.54261016845703,100.0,2.3565309047698975,-1062.1776123046875,-312.64862060546875
59,Explain the scientific method.,1.6,36.00167465209961,100.0,3.4003183841705322,-1083.670166015625,-896.0565795898438
59,Explain the scientific method.,1.8,26.031227111816406,100.0,2.6161956787109375,-972.9376831054688,-311.9250793457031
59,Explain the scientific method.,2.0,48.089073181152344,100.0,2.5881423950195312,-885.1561889648438,-624.3361206054688
60,Discuss the potential of quantum computing.,1.0,7.948758125305176,100.0,2.141533613204956,-1014.4961547851562,-903.16650390625
60,Discuss the potential of quantum computing.,1.2,15.952676773071289,100.0,2.754772424697876,-950.2802124023438,-725.0948486328125
60,Discuss the potential of quantum computing.,1.4,49.85065460205078,99.99999999999953,3.3167130947113037,-1037.95263671875,-1004.9507446289062
60,Discuss the potential of quantum computing.,1.6,42.75282287597656,100.0,4.151658058166504,-791.0669555664062,-639.142333984375
60,Discuss the potential of quantum computing.,1.8,45.44663619995117,100.0,3.0648903846740723,-1024.539794921875,-799.0394897460938
60,Discuss the potential of quantum computing.,2.0,33.405765533447266,100.0,2.716071844100952,-925.9776611328125,-441.638427734375
61,How was your day?,1.0,8.022583961486816,1.756428098865977e-50,4.539978504180908,-764.6478271484375,-883.8189697265625
61,How was your day?,1.2,12.590187072753906,2.971246648311094e-88,3.9902944564819336,-630.837646484375,-836.9813232421875
61,How was your day?,1.4,27.02796745300293,4.1007418461139475e-64,3.617198944091797,-690.034423828125,-840.5938720703125
61,How was your day?,1.6,18.506473541259766,100.0,3.673733711242676,-903.4220581054688,-470.66302490234375
61,How was your day?,1.8,16.854045867919922,1.0731320888731665e-24,3.7412619590759277,-597.1005859375,-656.897216796875
61,How was your day?,2.0,31.968528747558594,100.0,3.133272647857666,-757.7945556640625,-707.6537475585938
62,What is your favorite book and why?,1.0,7.027710914611816,100.0,2.202974319458008,-1096.10595703125,-671.4963989257812
62,What is your favorite book and why?,1.2,20.845531463623047,100.0,3.2627222537994385,-1118.617919921875,-667.614501953125
62,What is your favorite book and why?,1.4,40.593650817871094,6.302617396055918e-51,1.989038109779358,-894.3453979492188,-1014.5414428710938
62,What is your favorite book and why?,1.6,34.87194061279297,100.0,2.1050331592559814,-891.4693603515625,-593.0023803710938
62,What is your favorite book and why?,1.8,41.98595428466797,100.0,2.1234593391418457,-1062.020751953125,-727.247802734375
62,What is your favorite book and why?,2.0,25.74195098876953,100.0,2.6155202388763428,-978.36962890625,-442.86102294921875
63,"If you could travel anywhere, where would you go?",1.0,7.675244331359863,2.7347824258747395e-47,5.898571014404297,-731.8797607421875,-843.7003784179688
63,"If you could travel anywhere, where would you go?",1.2,13.763724327087402,0.03771205912048482,2.677184581756592,-968.1983642578125,-976.0809326171875
63,"If you could travel anywhere, where would you go?",1.4,33.684078216552734,100.0,2.4683845043182373,-870.4967041015625,-671.83203125
63,"If you could travel anywhere, where would you go?",1.6,54.06705856323242,100.0,3.383936882019043,-1017.7396240234375,-371.9351501464844
63,"If you could travel anywhere, where would you go?",1.8,51.80378723144531,7.158832486523649e-33,4.061071872711182,-927.790771484375,-1006.4129028320312
63,"If you could travel anywhere, where would you go?",2.0,59.360816955566406,83.32567645888552,3.6089887619018555,-866.728759765625,-865.119873046875
64,What is the best advice you've ever received?,1.0,6.462347030639648,100.0,4.037100315093994,-908.447509765625,-820.0173950195312
64,What is the best advice you've ever received?,1.2,19.546337127685547,100.0,3.064980983734131,-991.072998046875,-481.0419921875
64,What is the best advice you've ever received?,1.4,10.956823348999023,100.0,3.617901086807251,-882.736083984375,-442.86126708984375
64,What is the best advice you've ever received?,1.6,19.901321411132812,100.0,5.530950546264648,-658.3611450195312,-448.7379455566406
64,What is the best advice you've ever received?,1.8,43.17685317993164,99.99999999492618,4.88084602355957,-834.6182861328125,-810.9139404296875
64,What is the best advice you've ever received?,2.0,22.533538818359375,100.0,2.8584134578704834,-943.7344970703125,-599.6636962890625
65,Tell me a joke.,1.0,27.670684814453125,1.4166040834379935e-06,2.1885526180267334,-303.6490173339844,-321.721435546875
65,Tell me a joke.,1.2,7.227336406707764,7.536970829792414,1.9496245384216309,-254.80047607421875,-257.3074645996094
65,Tell me a joke.,1.4,12.41417121887207,100.0,3.691835880279541,-899.809814453125,-494.2939453125
65,Tell me a joke.,1.6,27.446430206298828,4.727491801423308e-207,3.3385722637176514,-329.8145751953125,-809.50146484375
65,Tell me a joke.,1.8,31.892871856689453,4.233874297794509e-211,3.3478424549102783,-336.1365966796875,-825.1441040039062
65,Tell me a joke.,2.0,18.971473693847656,7.853003258411691e-39,2.7541112899780273,-254.80047607421875,-347.14556884765625
66,What are your hobbies?,1.0,4.645899772644043,100.0,3.4700045585632324,-1046.1978759765625,-879.0222778320312
66,What are your hobbies?,1.2,13.691298484802246,2.4791859081630397e-17,3.3918261528015137,-918.4183349609375,-961.259521484375
66,What are your hobbies?,1.4,33.75249099731445,100.0,3.702899932861328,-719.7767333984375,-679.5386962890625
66,What are your hobbies?,1.6,19.010343551635742,93.3103905629483,2.9856929779052734,-690.329833984375,-687.6944580078125
66,What are your hobbies?,1.8,45.617034912109375,2.5059683322900478e-64,3.9533779621124268,-698.1758422851562,-849.227783203125
66,What are your hobbies?,2.0,28.039241790771484,100.0,2.8318324089050293,-722.275390625,-449.1569519042969
67,Do you prefer coffee or tea?,1.0,7.384385585784912,4.290163034730297e-172,3.437744617462158,-603.35546875,-1002.5489501953125
67,Do you prefer coffee or tea?,1.2,9.460921287536621,100.0,4.73673152923584,-600.2207641601562,-377.9198303222656
67,Do you prefer coffee or tea?,1.4,49.520992279052734,100.0,2.601428747177124,-994.4983520507812,-705.8148193359375
67,Do you prefer coffee or tea?,1.6,57.88883972167969,2.132416902124082e-162,4.005097389221191,-649.0755615234375,-1025.9422607421875
67,Do you prefer coffee or tea?,1.8,46.70856475830078,0.0005192267007254045,2.904712200164795,-770.784423828125,-782.9527587890625
67,Do you prefer coffee or tea?,2.0,26.161962509155273,2.593621234478529e-23,3.003859043121338,-594.9950561523438,-651.6066284179688
68,What is your favorite season?,1.0,7.007739543914795,100.0,3.14871883392334,-980.0678100585938,-883.321044921875
68,What is your favorite season?,1.2,17.752473831176758,100.0,2.8144779205322266,-919.02880859375,-656.4581909179688
68,What is your favorite season?,1.4,24.59737777709961,99.7547766473928,3.5727550983428955,-909.18994140625,-903.181640625
68,What is your favorite season?,1.6,34.635765075683594,100.0,2.959376335144043,-960.53564453125,-804.6961059570312
68,What is your favorite season?,1.8,21.316802978515625,100.0,2.8460817337036133,-824.31982421875,-571.9811401367188
68,What is your favorite season?,2.0,30.79473114013672,1.2020205704366662e-39,3.0421743392944336,-927.793212890625,-1022.0151977539062
69,"If you could have dinner with any historical figure, who would it be?",1.0,10.518765449523926,1.685480132383503e-40,4.523125648498535,-694.4825439453125,-790.6690673828125
69,"If you could have dinner with any historical figure, who would it be?",1.2,32.61526870727539,24.86938094406567,2.9097180366516113,-861.437744140625,-862.5433349609375
69,"If you could have dinner with any historical figure, who would it be?",1.4,26.588706970214844,100.0,3.402956962585449,-993.5545043945312,-600.1315307617188
69,"If you could have dinner with any historical figure, who would it be?",1.6,13.23509407043457,100.0,3.976518154144287,-855.5838012695312,-541.3958740234375
69,"If you could have dinner with any historical figure, who would it be?",1.8,27.981563568115234,100.0,3.961083173751831,-960.3953247070312,-587.2205200195312
69,"If you could have dinner with any historical figure, who would it be?",2.0,30.633277893066406,100.0,3.4814651012420654,-948.351806640625,-557.8672485351562
70,What is your biggest fear?,1.0,13.242185592651367,3.811309210517973e-69,4.702181339263916,-574.736083984375,-736.8816528320312
70,What is your biggest fear?,1.2,16.0092830657959,99.999999999939,3.5792665481567383,-729.2518310546875,-701.1265869140625
70,What is your biggest fear?,1.4,62.8155403137207,2.6868711303851764e-64,2.7731120586395264,-825.661865234375,-976.6441040039062
70,What is your biggest fear?,1.6,32.21820831298828,61.183142774026145,3.703806161880493,-786.2117309570312,-785.7567138671875
70,What is your biggest fear?,1.8,42.234352111816406,1.1546802619798437e-107,3.4649345874786377,-560.0621337890625,-810.9000854492188
70,What is your biggest fear?,2.0,28.881420135498047,100.0,3.833343267440796,-807.1680297851562,-717.845458984375
71,Describe your ideal weekend.,1.0,9.662753105163574,2.2535725947311805e-40,4.47316312789917,-841.9223022460938,-937.818359375
71,Describe your ideal weekend.,1.2,15.221685409545898,100.0,3.641951560974121,-1064.7415771484375,-1006.5018920898438
71,Describe your ideal weekend.,1.4,40.363651275634766,100.0,3.1460251808166504,-1010.5943603515625,-757.728759765625
71,Describe your ideal weekend.,1.6,36.06610870361328,100.0,3.555326461791992,-1011.5164184570312,-492.0433349609375
71,Describe your ideal weekend.,1.8,46.372169494628906,3.952732808298885e-31,3.6171343326568604,-866.8381958007812,-941.4490966796875
71,Describe your ideal weekend.,2.0,20.68973731994629,100.0,3.7202799320220947,-1019.8843994140625,-583.45654296875
72,What is your favorite movie genre?,1.0,9.544617652893066,100.0,2.789515256881714,-1080.49560546875,-821.8916015625
72,What is your favorite movie genre?,1.2,7.91696834564209,100.0,2.7613887786865234,-922.5233154296875,-551.299560546875
72,What is your favorite movie genre?,1.4,52.98328399658203,1.8203337227479619e-152,3.088132858276367,-637.24853515625,-991.2476196289062
72,What is your favorite movie genre?,1.6,32.50148010253906,99.99999999999676,2.1789584159851074,-949.33984375,-918.27880859375
72,What is your favorite movie genre?,1.8,38.187217712402344,100.0,2.917477607727051,-1006.7386474609375,-773.509033203125
72,What is your favorite movie genre?,2.0,38.09807205200195,100.0,3.628971815109253,-1068.661865234375,-481.56414794921875
73,Do you believe in aliens?,1.0,10.806634902954102,100.0,3.5795576572418213,-872.6580200195312,-583.9063720703125
73,Do you believe in aliens?,1.2,10.893011093139648,100.0,3.237224578857422,-904.1378784179688,-686.879638671875
73,Do you believe in aliens?,1.4,24.366212844848633,100.0,3.509490966796875,-815.8968505859375,-662.736572265625
73,Do you believe in aliens?,1.6,27.919296264648438,100.0,3.246835470199585,-874.2935180664062,-496.01141357421875
73,Do you believe in aliens?,1.8,20.898719787597656,100.0,3.7713494300842285,-981.1871337890625,-417.9062194824219
73,Do you believe in aliens?,2.0,22.809356689453125,100.0,2.6313600540161133,-860.7390747070312,-778.2473754882812
74,What is your favorite comfort food?,1.0,7.161782741546631,0.6160020549383041,3.854400157928467,-912.1726684570312,-917.2561645507812
74,What is your favorite comfort food?,1.2,16.512287139892578,0.01728940462693296,3.0513715744018555,-816.6007690429688,-825.263427734375
74,What is your favorite comfort food?,1.4,25.763378143310547,2.574911756596038e-67,2.6975460052490234,-640.9141845703125,-798.8467407226562
74,What is your favorite comfort food?,1.6,22.15668487548828,100.0,3.0348987579345703,-980.1495361328125,-725.4894409179688
74,What is your favorite comfort food?,1.8,36.07307434082031,100.0,2.527141571044922,-1124.7850341796875,-959.875244140625
74,What is your favorite comfort food?,2.0,45.90531921386719,100.0,3.501620292663574,-1107.35986328125,-1020.406982421875
75,"If you had a superpower, what would it be?",1.0,12.86737060546875,2.2570954172010165e-14,4.186160564422607,-769.9878540039062,-806.01513671875
75,"If you had a superpower, what would it be?",1.2,10.495145797729492,100.0,3.8916220664978027,-1050.5384521484375,-781.92578125
75,"If you had a superpower, what would it be?",1.4,35.505863189697266,100.0,3.9362993240356445,-842.5396118164062,-455.20184326171875
75,"If you had a superpower, what would it be?",1.6,35.49824523925781,100.0,5.6569318771362305,-883.6774291992188,-782.7127685546875
75,"If you had a superpower, what would it be?",1.8,54.295082092285156,4.661973591701494e-38,4.624197006225586,-562.450439453125,-653.014404296875
75,"If you had a superpower, what would it be?",2.0,43.78142547607422,99.99999947619773,4.127545356750488,-804.133056640625,-785.0657348632812
76,What is the most interesting fact you know?,1.0,8.293931007385254,3.3512861557096186e-153,3.3939077854156494,-595.708740234375,-951.4000854492188
76,What is the most interesting fact you know?,1.2,14.876855850219727,100.0,4.087348461151123,-800.8524169921875,-538.8433837890625
76,What is the most interesting fact you know?,1.4,25.161766052246094,100.0,2.4275546073913574,-1097.02978515625,-804.177978515625
76,What is the most interesting fact you know?,1.6,26.074186325073242,100.0,3.3159682750701904,-990.666748046875,-616.8096923828125
76,What is the most interesting fact you know?,1.8,71.8168716430664,100.0,2.76953125,-1021.70556640625,-799.4605712890625
76,What is the most interesting fact you know?,2.0,38.154319763183594,100.0,3.7941718101501465,-784.9547119140625,-508.63836669921875
77,Do you prefer the city or the countryside?,1.0,11.401041030883789,45.0132767042053,3.1679203510284424,-984.2041015625,-984.4042358398438
